"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV3520"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3521"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3522"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3523"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3524"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3525"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3526"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3527"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV3528"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3529"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3530"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3531"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3532"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3533"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3534"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3535"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3536"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3537"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3538"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3539"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3540"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3541"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3542"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3543"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Cortinariaceae"	"g__Gymnopilus"	"s__penetrans"
"ASV3544"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Spiromyces"	"s__aspiralis"
"ASV3545"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV3546"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3547"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3548"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Neocosmospora"	"s__rubicola"
"ASV3549"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3550"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	NA	NA
"ASV3551"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3552"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	"s__brevisporus"
"ASV3553"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3554"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	NA	NA
"ASV3555"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV3556"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV3557"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Nectria"	NA
"ASV3558"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3559"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Neocosmospora"	"s__rubicola"
"ASV3560"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Trechisporales"	"f__Hydnodontaceae"	"g__Trechispora"	NA
"ASV3561"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3562"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3563"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3564"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3565"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV3566"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3567"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3568"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3569"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3570"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3571"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3572"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Trechisporales"	"f__Hydnodontaceae"	"g__Subulicystidium"	NA
"ASV3573"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3574"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3575"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3576"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV3577"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3578"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Lophotrichus"	"s__fimeti"
"ASV3579"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiales_fam_Incertae_sedis"	"g__Coralloidiomyces"	"s__digitatus"
"ASV3580"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3581"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Hypholoma"	"s__fasciculare"
"ASV3582"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3583"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	NA	NA
"ASV3584"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	NA	NA	NA
"ASV3585"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3586"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3587"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3588"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3589"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	"s__cremeoalbum"
"ASV3590"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV3591"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3592"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3593"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3594"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3595"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3596"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV3597"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3598"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3599"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3600"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3601"	"k__Fungi"	"p__Ascomycota"	"c__Laboulbeniomycetes"	"o__Pyxidiophorales"	NA	NA	NA
"ASV3602"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3603"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	"s__foliicola"
"ASV3604"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	NA
"ASV3605"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3606"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	NA	NA
"ASV3607"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3608"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3609"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3610"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3611"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3612"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV3613"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Acrospermales"	"f__Acrospermales_fam_Incertae_sedis"	"g__Leptodiscella"	NA
"ASV3614"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Spiromyces"	"s__aspiralis"
"ASV3615"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Stachybotrys"	"s__chartarum"
"ASV3616"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3617"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV3618"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3619"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3620"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3621"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3622"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3623"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3624"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3625"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3626"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3627"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3628"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3629"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Mycosphaerellaceae"	"g__Zymoseptoria"	"s__brevis"
"ASV3630"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3631"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3632"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3633"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3634"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3635"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3636"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3637"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3638"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3639"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3640"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3641"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3642"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3643"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiaceae"	"g__Rhizophydium"	NA
"ASV3644"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3645"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3646"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	NA
"ASV3647"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3648"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3649"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV3650"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3651"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3652"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3653"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3654"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3655"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3656"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3657"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3658"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3659"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3660"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3661"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3662"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3663"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3664"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3665"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Ceratobasidium"	NA
"ASV3666"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3667"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__pseudodichotomus"
"ASV3668"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV3669"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Teratosphaeriaceae"	"g__Devriesia"	NA
"ASV3670"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3671"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Torulaceae"	"g__Torula"	"s__acaciae"
"ASV3672"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3673"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	NA	NA	NA
"ASV3674"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3675"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV3676"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3677"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3678"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	NA
"ASV3679"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3680"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3681"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3682"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3683"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3684"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3685"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3686"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	NA
"ASV3687"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3688"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3689"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3690"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	NA
"ASV3691"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3692"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__fluviae"
"ASV3693"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3694"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Microdochiaceae"	"g__Microdochium"	NA
"ASV3695"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3696"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3697"	"k__Fungi"	"p__Chytridiomycota"	"c__Lobulomycetes"	"o__Lobulomycetales"	"f__Lobulomycetaceae"	"g__Lobulomyces"	"s__angularis"
"ASV3698"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3699"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3700"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3701"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3702"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3703"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3704"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3705"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3706"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3707"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3708"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3709"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3710"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3711"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3712"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3713"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3714"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3715"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3716"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3717"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3718"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3719"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
"ASV3720"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3721"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	"f__Leucosporidiaceae"	"g__Leucosporidium"	"s__golubevii"
"ASV3722"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3723"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3724"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3725"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3726"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	NA	NA
"ASV3727"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3728"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3729"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV3730"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3731"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Magnaporthales"	"f__Magnaporthaceae"	"g__Slopeiomyces"	"s__cylindrosporus"
"ASV3732"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3733"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3734"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Magnaporthales"	"f__Magnaporthaceae"	"g__Slopeiomyces"	"s__cylindrosporus"
"ASV3735"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3736"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3737"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Yurkovia"	"s__mendeliana"
"ASV3738"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3739"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3740"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3741"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Cladosporiaceae"	"g__Cladosporium"	"s__sphaerospermum"
"ASV3742"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3743"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3744"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV3745"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3746"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Polyporales"	"f__Meripilaceae"	"g__Rigidoporus"	"s__pouzarii"
"ASV3747"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3748"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3749"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	NA	NA	NA
"ASV3750"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3751"	"k__Fungi"	"p__Mucoromycota"	"c__Endogonomycetes"	"o__Endogonales"	NA	NA	NA
"ASV3752"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV3753"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Cyphellophoraceae"	"g__Cyphellophora"	"s__fusarioides"
"ASV3754"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Magnaporthales"	"f__Magnaporthaceae"	"g__Slopeiomyces"	"s__cylindrosporus"
"ASV3755"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3756"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	NA	NA
"ASV3757"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3758"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3759"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3760"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV3761"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Tricholomataceae"	"g__Calyptella"	"s__capula"
"ASV3762"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3763"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3764"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3765"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3766"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3767"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3768"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3769"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3770"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV3771"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	NA	NA
"ASV3772"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3773"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3774"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3775"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3776"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3777"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3778"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Volucrispora"	"s__graminea"
"ASV3779"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	NA	NA
"ASV3780"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3781"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV3782"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV3783"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3784"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3785"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3786"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Microdochiaceae"	"g__Microdochium"	NA
"ASV3787"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3788"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3789"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3790"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3791"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3792"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3793"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3794"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3795"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
"ASV3796"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Sporidiobolales"	"f__Sporidiobolaceae"	NA	NA
"ASV3797"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3798"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3799"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3800"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	NA	NA	NA	NA
"ASV3801"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3802"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3803"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3804"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3805"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3806"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3807"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3808"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3809"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3810"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3811"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3812"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3813"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3814"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3815"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3816"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3817"	"k__Fungi"	NA	NA	NA	NA	NA	NA
